wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
gerald_GN	جيرالد	google-translated	0	1.0	GN		"lin 'جيرالد_gn_PN' = mkPN ""جيرالد_N"" masc hum;"		fun 'جيرالد_gn_PN' : PN ;
geraldine_GN	جيرالدين	google-translated	0		GN		"lin 'جيرالدين_gn_PN' = mkPN ""جيرالدين_N"" fem hum;"		fun 'جيرالدين_gn_PN' : PN ;
gerard_GN	جيرارد	google-translated	0	1.0	GN		"lin 'جيرارد_gn_PN' = mkPN ""جيرارد_N"" masc hum;"		fun 'جيرارد_gn_PN' : PN ;
gertie_GN	جيرتي	google-translated	0		GN		"lin 'جيرتي_gn_PN' = mkPN ""جيرتي_N"" fem hum;"		fun 'جيرتي_gn_PN' : PN ;
gertrude_GN	جيرترود	google-translated	0		GN		"lin 'جيرترود_gn_PN' = mkPN ""جيرترود_N"" fem hum;"		fun 'جيرترود_gn_PN' : PN ;
giles_GN	جايلز	google-translated	0	1.0	GN		"lin 'جايلز_gn_PN' = mkPN ""جايلز_N"" masc hum;"		fun 'جايلز_gn_PN' : PN ;
gill_GN	جِل		0	1.0	GN		"lin 'جِل_gn_PN' = mkPN ""جِل_N"" masc hum;"		fun 'جِل_gn_PN' : PN ;
gillian_GN	جيليان	google-translated	0		GN		"lin 'جيليان_gn_PN' = mkPN ""جيليان_N"" fem hum;"		fun 'جيليان_gn_PN' : PN ;
gina_GN	جينا	google-translated	0		GN		"lin 'جينا_gn_PN' = mkPN ""جينا_N"" fem hum;"		fun 'جينا_gn_PN' : PN ;
gladys_GN	غلاديس	google-translated	0		GN		"lin 'غلاديس_gn_PN' = mkPN ""غلاديس_N"" fem hum;"		fun 'غلاديس_gn_PN' : PN ;
glen_GN	جلين	google-translated	0	1.0	GN		"lin 'جلين_gn_PN' = mkPN ""جلين_N"" masc hum;"		fun 'جلين_gn_PN' : PN ;
gloria_GN	غلوريا	google-translated	0		GN		"lin 'غلوريا_gn_PN' = mkPN ""غلوريا_N"" fem hum;"		fun 'غلوريا_gn_PN' : PN ;
godfrey_GN	جودفري	google-translated	0	1.0	GN		"lin 'جودفري_gn_PN' = mkPN ""جودفري_N"" masc hum;"		fun 'جودفري_gn_PN' : PN ;
greg_GN	جريج	google-translated	0	1.0	GN		"lin 'جريج_gn_PN' = mkPN ""جريج_N"" masc hum;"		fun 'جريج_gn_PN' : PN ;
gregory_GN	غريغوري	google-translated	0	1.0	GN		"lin 'غريغوري_gn_PN' = mkPN ""غريغوري_N"" masc hum;"		fun 'غريغوري_gn_PN' : PN ;
guy_GN	غاي		0	1.0	GN		"lin 'غاي_gn_PN' = mkPN ""غاي_N"" masc hum;"		fun 'غاي_gn_PN' : PN ;
gwen_GN	جوين	google-translated	0		GN		"lin 'جوين_gn_PN' = mkPN ""جوين_N"" fem hum;"		fun 'جوين_gn_PN' : PN ;
gwendoline_GN	جويندولين	google-translated	0		GN		"lin 'جويندولين_gn_PN' = mkPN ""جويندولين_N"" fem hum;"		fun 'جويندولين_gn_PN' : PN ;
hal_GN	هال	google-translated	0	1.0	GN		"lin 'هال_gn_PN' = mkPN ""هال_N"" masc hum;"		fun 'هال_gn_PN' : PN ;
harold_GN	هارولد	google-translated	0	1.0	GN		"lin 'هارولد_gn_PN' = mkPN ""هارولد_N"" masc hum;"		fun 'هارولد_gn_PN' : PN ;
harriet_GN	هارييت	google-translated	0		GN		"lin 'هارييت_gn_PN' = mkPN ""هارييت_N"" fem hum;"		fun 'هارييت_gn_PN' : PN ;
harry_GN	هاري	google-translated	0	1.0	GN		"lin 'هاري_gn_PN' = mkPN ""هاري_N"" masc hum;"		fun 'هاري_gn_PN' : PN ;
hazel_GN	هازل	google-translated	0		GN		"lin 'هازل_gn_PN' = mkPN ""هازل_N"" fem hum;"		fun 'هازل_gn_PN' : PN ;
heather_GN	هيذر	google-translated	0		GN		"lin 'هيذر_gn_PN' = mkPN ""هيذر_N"" fem hum;"		fun 'هيذر_gn_PN' : PN ;
henry_GN	هنري	google-translated	0	1.0	GN		"lin 'هنري_gn_PN' = mkPN ""هنري_N"" masc hum;"		fun 'هنري_gn_PN' : PN ;
herb_GN	عشب	google-translated	0	1.0	GN		"lin 'عشب_gn_PN' = mkPN ""عشب_N"" masc hum;"		fun 'عشب_gn_PN' : PN ;
herbert_GN	هربرت	google-translated	0	1.0	GN		"lin 'هربرت_gn_PN' = mkPN ""هربرت_N"" masc hum;"		fun 'هربرت_gn_PN' : PN ;
hilary_GN	هيلاري	google-translated	0	1.0	GN		"lin 'هيلاري_gn_PN' = mkPN ""هيلاري_N"" masc hum;"		fun 'هيلاري_gn_PN' : PN ;
hilda_GN	هيلدا	google-translated	0		GN		"lin 'هيلدا_gn_PN' = mkPN ""هيلدا_N"" fem hum;"		fun 'هيلدا_gn_PN' : PN ;
holly_GN	هولي	google-translated	0	1.0	GN		"lin 'هولي_gn_PN' = mkPN ""هولي_N"" masc hum;"		fun 'هولي_gn_PN' : PN ;
hubert_GN	هيوبرت	google-translated	0	1.0	GN		"lin 'هيوبرت_gn_PN' = mkPN ""هيوبرت_N"" masc hum;"		fun 'هيوبرت_gn_PN' : PN ;
hugh_GN	هيو	google-translated	0	1.0	GN		"lin 'هيو_gn_PN' = mkPN ""هيو_N"" masc hum;"		fun 'هيو_gn_PN' : PN ;
hughie_GN	هيوجي	google-translated	0	1.0	GN		"lin 'هيوجي_gn_PN' = mkPN ""هيوجي_N"" masc hum;"		fun 'هيوجي_gn_PN' : PN ;
humphrey_GN	همفري	google-translated	0	1.0	GN		"lin 'همفري_gn_PN' = mkPN ""همفري_N"" masc hum;"		fun 'همفري_gn_PN' : PN ;
ian_GN	إيان	google-translated	0	1.0	GN		"lin 'إيان_gn_PN' = mkPN ""إيان_N"" masc hum;"		fun 'إيان_gn_PN' : PN ;
ingrid_GN	انغريد	google-translated	0		GN		"lin 'انغريد_gn_PN' = mkPN ""انغريد_N"" fem hum;"		fun 'انغريد_gn_PN' : PN ;
irene_GN	إيرين		0		GN		"lin 'إيرين_gn_PN' = mkPN ""إيرين_N"" fem hum;"		fun 'إيرين_gn_PN' : PN ;
iris_GN	إيريس		0		GN		"lin 'إيريس_gn_PN' = mkPN ""إيريس_N"" fem hum;"		fun 'إيريس_gn_PN' : PN ;
isabel_GN	إيزابيل	google-translated	0		GN		"lin 'إيزابيل_gn_PN' = mkPN ""إيزابيل_N"" fem hum;"		fun 'إيزابيل_gn_PN' : PN ;
isabella_GN	إيزابيلا	google-translated	0		GN		"lin 'إيزابيلا_gn_PN' = mkPN ""إيزابيلا_N"" fem hum;"		fun 'إيزابيلا_gn_PN' : PN ;
isobel_GN	إيزوبيل	google-translated	0		GN		"lin 'إيزوبيل_gn_PN' = mkPN ""إيزوبيل_N"" fem hum;"		fun 'إيزوبيل_gn_PN' : PN ;
ivan_GN	إيفان	google-translated	0	1.0	GN		"lin 'إيفان_gn_PN' = mkPN ""إيفان_N"" masc hum;"		fun 'إيفان_gn_PN' : PN ;
ivor_GN	إيفور	google-translated	0	1.0	GN		"lin 'إيفور_gn_PN' = mkPN ""إيفور_N"" masc hum;"		fun 'إيفور_gn_PN' : PN ;
ivy_GN	إيفي	google-translated	0		GN		"lin 'إيفي_gn_PN' = mkPN ""إيفي_N"" fem hum;"		fun 'إيفي_gn_PN' : PN ;
jack_GN	جاك	google-translated	0	1.0	GN		"lin 'جاك_gn_PN' = mkPN ""جاك_N"" masc hum;"		fun 'جاك_gn_PN' : PN ;
jackie_GN	جاكي	google-translated	0	1.0	GN		"lin 'جاكي_gn_PN' = mkPN ""جاكي_N"" masc hum;"		fun 'جاكي_gn_PN' : PN ;
jacob_GN	يعقوب	google-translated	0	1.0	GN		"lin 'يعقوب_gn_PN' = mkPN ""يعقوب_N"" masc hum;"		fun 'يعقوب_gn_PN' : PN ;
jacqueline_GN	جاكلين	google-translated	0		GN		"lin 'جاكلين_gn_PN' = mkPN ""جاكلين_N"" fem hum;"		fun 'جاكلين_gn_PN' : PN ;
jake_GN	جيك	google-translated	0	1.0	GN		"lin 'جيك_gn_PN' = mkPN ""جيك_N"" masc hum;"		fun 'جيك_gn_PN' : PN ;
james_GN	جيمس		0	1.0	GN		"lin 'جيمس_gn_PN' = mkPN ""جيمس_N"" masc hum;"		fun 'جيمس_gn_PN' : PN ;
jane_GN	جين	google-translated	0	1.0	GN		"lin 'جين_gn_PN' = mkPN ""جين_N"" masc hum;"		fun 'جين_gn_PN' : PN ;
janet_GN	جانيت	google-translated	0		GN		"lin 'جانيت_gn_PN' = mkPN ""جانيت_N"" fem hum;"		fun 'جانيت_gn_PN' : PN ;
janice_GN	جانيس	google-translated	0		GN		"lin 'جانيس_gn_PN' = mkPN ""جانيس_N"" fem hum;"		fun 'جانيس_gn_PN' : PN ;
janie_GN	جاني	google-translated	0		GN		"lin 'جاني_gn_PN' = mkPN ""جاني_N"" fem hum;"		fun 'جاني_gn_PN' : PN ;
jay_GN	جاي	google-translated	0	1.0	GN		"lin 'جاي_gn_PN' = mkPN ""جاي_N"" masc hum;"		fun 'جاي_gn_PN' : PN ;
jean_GN	جان	google-translated	0	1.0	GN		"lin 'جان_gn_PN' = mkPN ""جان_N"" masc hum;"		fun 'جان_gn_PN' : PN ;
jeanie_GN	جيني	google-translated	0		GN		"lin 'جيني_gn_PN' = mkPN ""جيني_N"" fem hum;"		fun 'جيني_gn_PN' : PN ;
jeff_GN	جيف	google-translated	0	1.0	GN		"lin 'جيف_gn_PN' = mkPN ""جيف_N"" masc hum;"		fun 'جيف_gn_PN' : PN ;
jeffrey_GN	جيفري	google-translated	0	1.0	GN		"lin 'جيفري_gn_PN' = mkPN ""جيفري_N"" masc hum;"		fun 'جيفري_gn_PN' : PN ;
jennifer_GN	جنيفر	google-translated	0		GN		"lin 'جنيفر_gn_PN' = mkPN ""جنيفر_N"" fem hum;"		fun 'جنيفر_gn_PN' : PN ;
jenny_GN	جيني	google-translated	0		GN		"lin 'جيني_gn_PN' = mkPN ""جيني_N"" fem hum;"		fun 'جيني_gn_PN' : PN ;
jerry_GN	جيري	google-translated	0	1.0	GN		"lin 'جيري_gn_PN' = mkPN ""جيري_N"" masc hum;"		fun 'جيري_gn_PN' : PN ;
jess_GN	جيس	google-translated	0	1.0	GN		"lin 'جيس_gn_PN' = mkPN ""جيس_N"" masc hum;"		fun 'جيس_gn_PN' : PN ;
jessica_GN	جيسيكا	google-translated	0		GN		"lin 'جيسيكا_gn_PN' = mkPN ""جيسيكا_N"" fem hum;"		fun 'جيسيكا_gn_PN' : PN ;
jessie_GN	جيسي	google-translated	0	1.0	GN		"lin 'جيسي_gn_PN' = mkPN ""جيسي_N"" masc hum;"		fun 'جيسي_gn_PN' : PN ;
jill_GN	جيل	google-translated	0		GN		"lin 'جيل_gn_PN' = mkPN ""جيل_N"" fem hum;"		fun 'جيل_gn_PN' : PN ;
jim_GN	جيم	google-translated	0	1.0	GN		"lin 'جيم_gn_PN' = mkPN ""جيم_N"" masc hum;"		fun 'جيم_gn_PN' : PN ;
jimmy_GN	جيمي	google-translated	0	1.0	GN		"lin 'جيمي_gn_PN' = mkPN ""جيمي_N"" masc hum;"		fun 'جيمي_gn_PN' : PN ;
jo_GN	جو	google-translated	0	1.0	GN		"lin 'جو_gn_PN' = mkPN ""جو_N"" masc hum;"		fun 'جو_gn_PN' : PN ;
joan_GN	جوان	google-translated	0	1.0	GN		"lin 'جوان_gn_PN' = mkPN ""جوان_N"" masc hum;"		fun 'جوان_gn_PN' : PN ;
joanie_GN	جواني	google-translated	0		GN		"lin 'جواني_gn_PN' = mkPN ""جواني_N"" fem hum;"		fun 'جواني_gn_PN' : PN ;
joann_GN	جوان	google-translated	0		GN		"lin 'جوان_gn_PN' = mkPN ""جوان_N"" fem hum;"		fun 'جوان_gn_PN' : PN ;
joanna_GN	جوانا	google-translated	0		GN		"lin 'جوانا_gn_PN' = mkPN ""جوانا_N"" fem hum;"		fun 'جوانا_gn_PN' : PN ;
joanne_GN	جوان	google-translated	0		GN		"lin 'جوان_gn_PN' = mkPN ""جوان_N"" fem hum;"		fun 'جوان_gn_PN' : PN ;
jocelyn_GN	جوسلين	google-translated	0	1.0	GN		"lin 'جوسلين_gn_PN' = mkPN ""جوسلين_N"" masc hum;"		fun 'جوسلين_gn_PN' : PN ;
joe_GN	جو	google-translated	0	1.0	GN		"lin 'جو_gn_PN' = mkPN ""جو_N"" masc hum;"		fun 'جو_gn_PN' : PN ;
joey_GN	جوي	google-translated	0	1.0	GN		"lin 'جوي_gn_PN' = mkPN ""جوي_N"" masc hum;"		fun 'جوي_gn_PN' : PN ;
john_GN	جون	google-translated	0	1.0	GN		"lin 'جون_gn_PN' = mkPN ""جون_N"" masc hum;"		fun 'جون_gn_PN' : PN ;
josh_GN	جوش	google-translated	0	1.0	GN		"lin 'جوش_gn_PN' = mkPN ""جوش_N"" masc hum;"		fun 'جوش_gn_PN' : PN ;
joy_GN	مرح	google-translated	0	1.0	GN		"lin 'مرح_gn_PN' = mkPN ""مرح_N"" masc hum;"		fun 'مرح_gn_PN' : PN ;
judy_GN	جودي	google-translated	0		GN		"lin 'جودي_gn_PN' = mkPN ""جودي_N"" fem hum;"		fun 'جودي_gn_PN' : PN ;
jul_GN	يول		0	1.0	GN		"lin 'يول_gn_PN' = mkPN ""يول_N"" masc hum;"		fun 'يول_gn_PN' : PN ;
julia_GN	جوليا	google-translated	0		GN		"lin 'جوليا_gn_PN' = mkPN ""جوليا_N"" fem hum;"		fun 'جوليا_gn_PN' : PN ;
julie_GN	جولي	google-translated	0		GN		"lin 'جولي_gn_PN' = mkPN ""جولي_N"" fem hum;"		fun 'جولي_gn_PN' : PN ;
juliet_GN	جولييت	google-translated	0		GN		"lin 'جولييت_gn_PN' = mkPN ""جولييت_N"" fem hum;"		fun 'جولييت_gn_PN' : PN ;
jun_GN	يون		0	1.0	GN		"lin 'يون_gn_PN' = mkPN ""يون_N"" masc hum;"		fun 'يون_gn_PN' : PN ;
justin_GN	جاستن	google-translated	0	1.0	GN		"lin 'جاستن_gn_PN' = mkPN ""جاستن_N"" masc hum;"		fun 'جاستن_gn_PN' : PN ;
kate_GN	كيت	google-translated	0		GN		"lin 'كيت_gn_PN' = mkPN ""كيت_N"" fem hum;"		fun 'كيت_gn_PN' : PN ;
kath_GN	كاث	google-translated	0		GN		"lin 'كاث_gn_PN' = mkPN ""كاث_N"" fem hum;"		fun 'كاث_gn_PN' : PN ;
katherine_GN	كاثرين	google-translated	0		GN		"lin 'كاثرين_gn_PN' = mkPN ""كاثرين_N"" fem hum;"		fun 'كاثرين_gn_PN' : PN ;
kathy_GN	كاثي	google-translated	0		GN		"lin 'كاثي_gn_PN' = mkPN ""كاثي_N"" fem hum;"		fun 'كاثي_gn_PN' : PN ;
katie_GN	كاتي	google-translated	0		GN		"lin 'كاتي_gn_PN' = mkPN ""كاتي_N"" fem hum;"		fun 'كاتي_gn_PN' : PN ;
kay_GN	كاي	google-translated	0	1.0	GN		"lin 'كاي_gn_PN' = mkPN ""كاي_N"" masc hum;"		fun 'كاي_gn_PN' : PN ;
keith_GN	كيث	google-translated	0	1.0	GN		"lin 'كيث_gn_PN' = mkPN ""كيث_N"" masc hum;"		fun 'كيث_gn_PN' : PN ;
ken_GN	كين	google-translated	0	1.0	GN		"lin 'كين_gn_PN' = mkPN ""كين_N"" masc hum;"		fun 'كين_gn_PN' : PN ;
kenneth_GN	كينيث	google-translated	0	1.0	GN		"lin 'كينيث_gn_PN' = mkPN ""كينيث_N"" masc hum;"		fun 'كينيث_gn_PN' : PN ;
kenny_GN	كيني	google-translated	0	1.0	GN		"lin 'كيني_gn_PN' = mkPN ""كيني_N"" masc hum;"		fun 'كيني_gn_PN' : PN ;
kevin_GN	كيفن	google-translated	0	1.0	GN		"lin 'كيفن_gn_PN' = mkPN ""كيفن_N"" masc hum;"		fun 'كيفن_gn_PN' : PN ;
kitty_GN	كيتي	google-translated	0		GN		"lin 'كيتي_gn_PN' = mkPN ""كيتي_N"" fem hum;"		fun 'كيتي_gn_PN' : PN ;
larry_GN	لاري	google-translated	0	1.0	GN		"lin 'لاري_gn_PN' = mkPN ""لاري_N"" masc hum;"		fun 'لاري_gn_PN' : PN ;
laura_GN	لورا	google-translated	0		GN		"lin 'لورا_gn_PN' = mkPN ""لورا_N"" fem hum;"		fun 'لورا_gn_PN' : PN ;
laurence_GN	لورانس	google-translated	0	1.0	GN		"lin 'لورانس_gn_PN' = mkPN ""لورانس_N"" masc hum;"		fun 'لورانس_gn_PN' : PN ;
len_GN	لين	google-translated	0	1.0	GN		"lin 'لين_gn_PN' = mkPN ""لين_N"" masc hum;"		fun 'لين_gn_PN' : PN ;
lenny_GN	ليني	google-translated	0	1.0	GN		"lin 'ليني_gn_PN' = mkPN ""ليني_N"" masc hum;"		fun 'ليني_gn_PN' : PN ;
les_GN	ليس		0	1.0	GN		"lin 'ليس_gn_PN' = mkPN ""ليس_N"" masc hum;"		fun 'ليس_gn_PN' : PN ;
lesley_GN	ليزلي	google-translated	0	1.0	GN		"lin 'ليزلي_gn_PN' = mkPN ""ليزلي_N"" masc hum;"		fun 'ليزلي_gn_PN' : PN ;
leslie_GN	ليزلي	google-translated	0	1.0	GN		"lin 'ليزلي_gn_PN' = mkPN ""ليزلي_N"" masc hum;"		fun 'ليزلي_gn_PN' : PN ;
lilian_GN	ليليان	google-translated	0	1.0	GN		"lin 'ليليان_gn_PN' = mkPN ""ليليان_N"" masc hum;"		fun 'ليليان_gn_PN' : PN ;
linda_GN	ليندا	google-translated	0		GN		"lin 'ليندا_gn_PN' = mkPN ""ليندا_N"" fem hum;"		fun 'ليندا_gn_PN' : PN ;
lionel_GN	ليونيل	google-translated	0	1.0	GN		"lin 'ليونيل_gn_PN' = mkPN ""ليونيل_N"" masc hum;"		fun 'ليونيل_gn_PN' : PN ;
lisa_GN	ليزا	google-translated	0		GN		"lin 'ليزا_gn_PN' = mkPN ""ليزا_N"" fem hum;"		fun 'ليزا_gn_PN' : PN ;
liz_GN	ليز	google-translated	0		GN		"lin 'ليز_gn_PN' = mkPN ""ليز_N"" fem hum;"		fun 'ليز_gn_PN' : PN ;
liza_GN	ليزا	google-translated	0		GN		"lin 'ليزا_gn_PN' = mkPN ""ليزا_N"" fem hum;"		fun 'ليزا_gn_PN' : PN ;
lizzy_GN	ليزي	google-translated	0		GN		"lin 'ليزي_gn_PN' = mkPN ""ليزي_N"" fem hum;"		fun 'ليزي_gn_PN' : PN ;
lois_GN	لويس	google-translated	0		GN		"lin 'لويس_gn_PN' = mkPN ""لويس_N"" fem hum;"		fun 'لويس_gn_PN' : PN ;
lorna_GN	لورنا	google-translated	0		GN		"lin 'لورنا_gn_PN' = mkPN ""لورنا_N"" fem hum;"		fun 'لورنا_gn_PN' : PN ;
louis_GN	لويس	google-translated	0	1.0	GN		"lin 'لويس_gn_PN' = mkPN ""لويس_N"" masc hum;"		fun 'لويس_gn_PN' : PN ;
louise_GN	لويز	google-translated	0		GN		"lin 'لويز_gn_PN' = mkPN ""لويز_N"" fem hum;"		fun 'لويز_gn_PN' : PN ;
lynne_GN	لين	google-translated	0		GN		"lin 'لين_gn_PN' = mkPN ""لين_N"" fem hum;"		fun 'لين_gn_PN' : PN ;
mabel_GN	مابل	google-translated	0		GN		"lin 'مابل_gn_PN' = mkPN ""مابل_N"" fem hum;"		fun 'مابل_gn_PN' : PN ;
maddy_GN	مادي	google-translated	0		GN		"lin 'مادي_gn_PN' = mkPN ""مادي_N"" fem hum;"		fun 'مادي_gn_PN' : PN ;
madeleine_GN	مادلين	google-translated	0		GN		"lin 'مادلين_gn_PN' = mkPN ""مادلين_N"" fem hum;"		fun 'مادلين_gn_PN' : PN ;
madge_GN	مادج	google-translated	0		GN		"lin 'مادج_gn_PN' = mkPN ""مادج_N"" fem hum;"		fun 'مادج_gn_PN' : PN ;
madonna_GN	مادونا	google-translated	0		GN		"lin 'مادونا_gn_PN' = mkPN ""مادونا_N"" fem hum;"		fun 'مادونا_gn_PN' : PN ;
maggie_GN	ماجي	google-translated	0		GN		"lin 'ماجي_gn_PN' = mkPN ""ماجي_N"" fem hum;"		fun 'ماجي_gn_PN' : PN ;
maj_GN	ماغ		0		GN		"lin 'ماغ_gn_PN' = mkPN ""ماغ_N"" fem hum;"		fun 'ماغ_gn_PN' : PN ;
malcolm_GN	مالكولم	google-translated	0	1.0	GN		"lin 'مالكولم_gn_PN' = mkPN ""مالكولم_N"" masc hum;"		fun 'مالكولم_gn_PN' : PN ;
mamie_GN	مامي	google-translated	0		GN		"lin 'مامي_gn_PN' = mkPN ""مامي_N"" fem hum;"		fun 'مامي_gn_PN' : PN ;
mandy_GN	ماندي	google-translated	0		GN		"lin 'ماندي_gn_PN' = mkPN ""ماندي_N"" fem hum;"		fun 'ماندي_gn_PN' : PN ;
margaret_GN	مارغريت	google-translated	0		GN		"lin 'مارغريت_gn_PN' = mkPN ""مارغريت_N"" fem hum;"		fun 'مارغريت_gn_PN' : PN ;
marge_GN	مارغي	guessed	0		GN		"lin 'مارغي_gn_PN' = mkPN ""مارغي_N"" fem hum;"		fun 'مارغي_gn_PN' : PN ;
margery_GN	مارجري	google-translated	0		GN		"lin 'مارجري_gn_PN' = mkPN ""مارجري_N"" fem hum;"		fun 'مارجري_gn_PN' : PN ;
margie_GN	مارجي	google-translated	0		GN		"lin 'مارجي_gn_PN' = mkPN ""مارجي_N"" fem hum;"		fun 'مارجي_gn_PN' : PN ;
maria_GN	ماريا	google-translated	0		GN		"lin 'ماريا_gn_PN' = mkPN ""ماريا_N"" fem hum;"		fun 'ماريا_gn_PN' : PN ;
marian_GN	ماريان	google-translated	0	1.0	GN		"lin 'ماريان_gn_PN' = mkPN ""ماريان_N"" masc hum;"		fun 'ماريان_gn_PN' : PN ;
marie_GN	ماري	google-translated	0	1.0	GN		"lin 'ماري_gn_PN' = mkPN ""ماري_N"" masc hum;"		fun 'ماري_gn_PN' : PN ;
marilyn_GN	مارلين	google-translated	0		GN		"lin 'مارلين_gn_PN' = mkPN ""مارلين_N"" fem hum;"		fun 'مارلين_gn_PN' : PN ;
marion_GN	ماريون	google-translated	0	1.0	GN		"lin 'ماريون_gn_PN' = mkPN ""ماريون_N"" masc hum;"		fun 'ماريون_gn_PN' : PN ;
marjorie_GN	مارجوري	google-translated	0		GN		"lin 'مارجوري_gn_PN' = mkPN ""مارجوري_N"" fem hum;"		fun 'مارجوري_gn_PN' : PN ;
marlene_GN	مارلين	google-translated	0		GN		"lin 'مارلين_gn_PN' = mkPN ""مارلين_N"" fem hum;"		fun 'مارلين_gn_PN' : PN ;
marsh_GN	اهوار	google-translated	0	1.0	GN		"lin 'اهوار_gn_PN' = mkPN ""اهوار_N"" masc hum;"		fun 'اهوار_gn_PN' : PN ;
martha_GN	مارثا	google-translated	0		GN		"lin 'مارثا_gn_PN' = mkPN ""مارثا_N"" fem hum;"		fun 'مارثا_gn_PN' : PN ;
mary_GN	ماري	google-translated	0		GN		"lin 'ماري_gn_PN' = mkPN ""ماري_N"" fem hum;"		fun 'ماري_gn_PN' : PN ;
matt_GN	مات	google-translated	0	1.0	GN		"lin 'مات_gn_PN' = mkPN ""مات_N"" masc hum;"		fun 'مات_gn_PN' : PN ;
maud_GN	مود	google-translated	0		GN		"lin 'مود_gn_PN' = mkPN ""مود_N"" fem hum;"		fun 'مود_gn_PN' : PN ;
maudie_GN	مودي	google-translated	0		GN		"lin 'مودي_gn_PN' = mkPN ""مودي_N"" fem hum;"		fun 'مودي_gn_PN' : PN ;
maureen_GN	مورين	google-translated	0		GN		"lin 'مورين_gn_PN' = mkPN ""مورين_N"" fem hum;"		fun 'مورين_gn_PN' : PN ;
maurice_GN	موريس	google-translated	0	1.0	GN		"lin 'موريس_gn_PN' = mkPN ""موريس_N"" masc hum;"		fun 'موريس_gn_PN' : PN ;
mavis_GN	ميفيس	google-translated	0		GN		"lin 'ميفيس_gn_PN' = mkPN ""ميفيس_N"" fem hum;"		fun 'ميفيس_gn_PN' : PN ;
max_GN	ماكس		0	1.0	GN		"lin 'ماكس_gn_PN' = mkPN ""ماكس_N"" masc hum;"		fun 'ماكس_gn_PN' : PN ;
maxim_GN	ماكسيم		0	1.0	GN		"lin 'ماكسيم_gn_PN' = mkPN ""ماكسيم_N"" masc hum;"		fun 'ماكسيم_gn_PN' : PN ;
maxine_GN	ماكسين	google-translated	0		GN		"lin 'ماكسين_gn_PN' = mkPN ""ماكسين_N"" fem hum;"		fun 'ماكسين_gn_PN' : PN ;
meg_GN	ميج	google-translated	0		GN		"lin 'ميج_gn_PN' = mkPN ""ميج_N"" fem hum;"		fun 'ميج_gn_PN' : PN ;
michelle_GN	ميشيل	google-translated	0		GN		"lin 'ميشيل_gn_PN' = mkPN ""ميشيل_N"" fem hum;"		fun 'ميشيل_gn_PN' : PN ;
mick_GN	ميك	google-translated	0	1.0	GN		"lin 'ميك_gn_PN' = mkPN ""ميك_N"" masc hum;"		fun 'ميك_gn_PN' : PN ;
mickey_GN	ميكي		0	1.0	GN		"lin 'ميكي_gn_PN' = mkPN ""ميكي_N"" masc hum;"		fun 'ميكي_gn_PN' : PN ;
mike_GN	مايك	google-translated	0	1.0	GN		"lin 'مايك_gn_PN' = mkPN ""مايك_N"" masc hum;"		fun 'مايك_gn_PN' : PN ;
mildred_GN	ميلدريد	google-translated	0		GN		"lin 'ميلدريد_gn_PN' = mkPN ""ميلدريد_N"" fem hum;"		fun 'ميلدريد_gn_PN' : PN ;
miles_GN	ميليس		0	1.0	GN		"lin 'ميليس_gn_PN' = mkPN ""ميليس_N"" masc hum;"		fun 'ميليس_gn_PN' : PN ;
millicent_GN	ميليسنت	google-translated	0		GN		"lin 'ميليسنت_gn_PN' = mkPN ""ميليسنت_N"" fem hum;"		fun 'ميليسنت_gn_PN' : PN ;
